tweet_id,tweet,xgboost_pred
8650,"the kid ducked, exposing a 4chan4eva tattoo on the small of his back. the ipad flew right over him. #sxsw",Neutral
4153,austin police hard at work guarding the apple store. #sxsw {link},Neutral
485,thanks to everyone who came by today. good luck on winning the ipad. stop by tomorrow for more chances to win. #sxsw,Positive
2303,"the walk by lady bird lake was lovely, but google maps travel times are not to be trusted. #sxsw",Positive
3500,"95% of iphone and droid apps have less than 1,000 downloads total. #sxsw",Neutral
643,"ok nerds, i totally am bateman. you want me to sign your ipad 2? #sxsw",Neutral
4692,@mention no need there is an apple popup store walking distance from #sxsw now!,Neutral
2356,"just launched the pop-up apple store at #sxsw. it's our &quot;vintage&quot; store format: mostly ipods and snarky employees. ah, the good old days.",Neutral
3537,passed a huge queue for ipad design for boomers on the way to what mobile apps can learn from comic books (also full). #sxsw,Neutral
1358,@mention - false alarm: google circles not coming nowûòand probably not ever? - {link} #google #circles #social #sxsw,Negative
250,"i came in and left #sxsw with my iphone playing the same song, chosen at random: skream's listening to the records on my wall. appropriate.",Neutral
279,#technews apple opening pop-up store in austin for sxsw geekfest [apple] {link} #tech_news #apple #brian_lam #ipad_2 #sxsw #tech,Neutral
2269,"aol, t-mobile launch 'play' android app {link} via @mention #sxsw",Positive
749,google no lanzara ningun producto en south by southwest #sxsw 2011 {link},Neutral
4241,mr heavenly (aka the band w/ michael cera) ready to rock the bat bar at #sxsw. iphone cameras de rigeur.,Neutral
3471,"@mention hey eric, it was at a pop-up apple store here at #sxsw -- nice long line of tech-savvy folks ready to spend hard-earned $",Neutral
8044,new #ubersocial for #iphone now in the app store includes uberguide to #sxsw sponsored by #mashable {link} #apple,Neutral
9092,ï¡ïàü_êîò£áââ_£â_ûârt @mention google tests ûïcheck-in offersû at #sxsw {link},Neutral
5036,rt @mention - marissa mayer: google will connect the digital &amp; physical worlds through mobile - {link} #sxsw,Neutral
6353,rt @mention new #ubersocial for #iphone now in the app store includes uberguide to #sxsw sponsored by #mashable {link},Neutral
4423,"rt@mention google to launch major new social network called circles, possibly today {link} #sxsw #twnp #socmedia",Neutral
8191,woohoo! rt @mention the go game launches do-it-yourself iphone scavenger hunts {link} (via @mention see you at #sxsw,Neutral
8568,"serìá cierto? rt @mention google to launch major new social network called circles, possibly today rww.to/f6bcet #sxsw",Neutral
4847,one way to go about the job search at #sxsw - &quot;are you guys hiring&quot; - man in audience to google's @mention during q&amp;a,Neutral
3703,transferring a bunch of music to the new iphone for #sxsw,Neutral
7860,reid cites google's route around as a good start to realtime/near realtime data {link} @mention #sxsw,Positive
8640,how do you know when you are at a google party? you find the only samsung galaxy tab at #sxsw... {link},Neutral
4807,wait.  control speed of vibrator via iphone?  #sxsw #awkward. how do you monetize that? heh.,Neutral
3751,lol very interesting! ûï@mention ûï@mention @mention next platform for flipboard is the iphone team started working on it #sxswû,Neutral
6371,rt @mention nice! @mention just told me @mention was just used as a brief case study in ipad design paradigms panel at #sxsw.,Neutral
3705,i'm spotting a lot of #ipad 2's in the wild here at #sxsw. they only started selling them at 5pm yesterday...,Neutral
4640,"#ipad lounge: free daily for #sxsw. recharge your devices, see  #art made on the #ipad show åç austin details {link}",Neutral
6633,rt @mention rt: it's not a rumor: apple is opening up a temporary store in downtown austin for #sxsw and the ipad 2 launch {link},Neutral
8834,"dang #sxsw rumors rt @mention false alarm: google circles not coming now, and probably not ever (allthingsd): {link}",Neutral
5184,"rt @mention &quot;iava wants to be the google of nonprofits.&quot; / yes, we do b/c our #vets deserve nothing less! #sxsw #letshookup",Neutral
7110,why do people at #sxswi insist on sharing footage of the japanese tragedy? do they not think other people at #sxsw know how to google?,Neutral
670,currently in route to a truther movement music festival at spiderhouse. google that. #sxsw,Neutral
7371,awesome iphone cases for @mention here at #sxsw!,Positive
6937,rt @mention will google circles take on facebook. {link} #circles #sxsw,Neutral
2178,"ran the gauntlet to get a seat in ipad design talk, expect it'll be overflowing #sxsw",Neutral
1415,nice move: apple set to open popup shop in core of #sxsw action {link},Positive
6966,rt @mention wonder when google's #impactdashboard (being demoed now) will become part of google analytics #bavcid #sxsw,Neutral
9074,at &quot;your mom has an ipad: designing for boomers&quot; #sxsw @mention austin convention center {link},Neutral
7358,"vinh: flipboard is a step forward for ipad mags, those that get it right will go down this path - not the wired path #sxsw",Neutral
4816,win a #sony xperia play #android phone at #sxsw (tuesday 3/15) details here: {link},Neutral
4025,#sxsw folks: anybody going to the ipad/android panel at 3:30?,Neutral
4169,still feeling pukey and jet blue terminal was smelling like farts. managed to buy apple slices for $5 too. #notwinning #sxsw,Positive
5496,rt @mention at #sxsw &amp; want to drink free? get the ask around iphone app to find out where we are &amp; join us for drinks in #austin.,Neutral
4259,so sad i'm missing the ipad 2 launch at *south by.*  that sounds so chill!!!!  #sxsw #ipad #jk,Neutral
4206,i feel silly but cannot figure out how to update the #sxsw mobile app on android. it doesn't seem to have &quot;options&quot; (bottom left button)?,Neutral
16,holler gram for ipad on the itunes app store -  http://t.co/kfn3f5q (via @marc_is_ken) #sxsw,Neutral
1737,"#tech at #sxsw, apple schools the marketing experts {link}",Positive
248,my iphone and i are both very thirsty! #sxsw (@mention chevy volt lounge w/ 16 others) {link},Neutral
3170,good app for &quot;party people/party crasher&quot; ! rt @mention we have release android app for cluster -&gt; {link} #sxsw,Positive
7271,anyone know status of ipad 2s in austin pop-up store? sold out? getting more? #ipad2 #sxsw,Neutral
5757,rt @mention funny moment at #sxsw panel when dennis crowley gets ipad 2 owners to hold up their new ipad 2. it looked like lighters at a rock concert.,Positive
9037,"@mention yes, the google presentation was not exactly what i was expecting. #sxsw",Neutral
3609,just a friendly reminder for #sxsw attendees: if you talk or text during a film i will slap you in the mouth &amp; steal your ipad. that is all.,Neutral
5825,"rt @mention google hotpot- rate restaurants and get personalized recos on where to eat. um, think foursquare, yelp, etc have this covered already. #sxsw",Neutral
8768,can you even get in to #sxsw without an iphone?,Neutral
8412,"@mention that's exactly what i've been sayin! rt if you're able to attend #sxsw buy an ipad today, consider a few $ for japan relief.",Neutral
4813,almost convinced it's time for an iphone courtesy of being only one w/a blackberry in austin  #sxsw,Neutral
5807,"rt @mention google art project - like street view, except in art museums around the world. incl. 7 billion pixel image of starry night. dang! #sxsw",Negative
4348,ready to mingle with my fellow #sxsurrogates #sxsw #gsdm @mention gsd&amp;m + google present: the industry party {link},Neutral
3196,"@mention from @mention apple plans to keep austin wired, opening a pop-up apple store just for #sxswåê{link}",Neutral
401,"10 austin classics not to be missed at #sxsw. m4blog.com
twitter for iphone û¢ 3/12/11 12:40 pm",Neutral
4739,really want a braille @mention shirt. i've seen a few people at #sxsw wear them. maybe i'll ask the guys at the booth next door.,Neutral
3534,just bought one of the last few ipads at the apple store in downtown austin at #sxsw. they sold out before i was done purchasing.,Neutral
4687,who's #winning #sxsw the day before it even begins? apple - {link} /@mention,Positive
8336,"&quot;mistakes i made building netflix for the iphone&quot; incredible detail, code wankery, needs to give away hard copy. #sxsw #netflixiphone",Neutral
5891,"rt @mention google to launch major new social network called circles, possibly today {link} #sxsw @mention #socialmedia",Neutral
81,nice that @mention iphone app is behaving today. crashes yesterday were ridiculous. #sxsw,Positive
462,"before it even begins, #apple wins #sxsw {link} by @mention",Positive
8404,@mention thanks for the apple store #sxsw retweet.,Neutral
7611,anyone here at #sxsw know where the &quot;popup&quot; apple store will be in downtown austin? :) #apple #ipad2 #purchase :),Neutral
5359,rt @mention 6 bucks for an apple and a banana. same price as the super extra double cheese grilled triple pork sandwich. this country is doomed. #sxsw,Positive
5592,rt @mention cameron sinclair @mention spearheads japan disaster relief from #sxsw via twitter &amp; iphone {link} //,Neutral
4379,65&quot; multi-touch google maps at the #hotpot event at #sxsw. {link},Neutral
5653,rt @mention danfung dennis will be demoing the immersive video rig and ipad platform used in to hell &amp; back again at our #sxsw party,Neutral
6098,"rt @mention if you have an ipad do not upgrade to the newest ios yet, tweetdeck is very unstable on it #nten #11ntc #sxsw #sxswi",Neutral
58,{link} rt @mention those at #sxsw check out the holler gram ipad app from @mention  {link},Neutral
1797,download 20+ free tracks from the #sxsw music sampler on @mention including @mention {link},Neutral
1369,@mention --&gt; rt @mention new #ubersocial for #iphone now in the app store includes uberguide to #sxsw ... {link},Neutral
3621,"@mention if i were you, i'd stay away from the apple store tomorrow #sxsw",Neutral
8835,free #sxsw sampler on itunes {link} #freemusic,Neutral
4787,(y)rt @mention new  #ubersocial for #iphone now in the app store includes uberguide to #sxsw sponsored by #mashable {link},Neutral
1761,#google 80's party @mention maggie's! hair did makeup did and rockin out with @mention #sxsw,Neutral
4935,"unlike google analytics, this is meant to show to others and has sharing capabilities. #sxsw #bavcid",Neutral
7488,google maps mobile route options saves users 2 yrs of time. every day. #sxsw,Positive
9008,i'm pretty sure the panelist that thinks &quot;apple is drowning in their success&quot; is fucking insane. #sxsw,Positive
4616,"interesting rt @mention @mention to launch major new social network called circles, possibly today {link} #sxsw",Neutral
4033,contextual discovery is a part of the future according to google #sxsw,Neutral
5029,"rt @mention   
google to launch major new social network called circles, possibly today {link} #sxsw #twnp #socmedia",Neutral
6140,rt @mention ipad / #sxsw people: @mention brilliant spider: the secret of bryce manor is only 99 cents right now. buy it: {link},Positive
7917,"#companies to watch, from the #sxsw trade show floor {link} #apps #features #hardware #ipad #iphone",Positive
8745,ben benieuwd! rt @mention we interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles,Neutral
6136,rt @mention interesting presentation on the building of #netflix iphone app at #sxsw {link},Positive
2920,#apple opening up a pop up shop in #austin during #sxsw!? man they are everywhere!,Neutral
8416,deleting the #sxsw iphone app!  {link},Neutral
7042,after a google image search jayden boy recognized @mention as the man from the nikon camera commercials. #sxsw #sxswnikon #hisxsw,Neutral
413,syd #sxsw crew your iphone extra juice pods have been procured.,Neutral
3420,@mention has interesting presentation on how ipad has helped those with disabilities. very insightful. #poursite #sxsw,Positive
117,"at #sxsw, #apple schools the marketing experts {link}",Positive
8713,rt never use mine on the go rt @mention &quot;you're probably using your ipad on the go.&quot; #disagree #sxsw #uxdes,Neutral
7534,soundtrckr featured by @mention @mention as a must-have for #sxsw {link},Neutral
8665,google launches route around traffic - offers 3 options to keep you out of traffic. saves 2yrs worth of time...every day. #sxsw,Positive
3035,apple takes bruises from panelists. not well regarded in sustainability space.  corporate sustainability reporting and transparency.  #sxsw,Neutral
7140,looking for the best iphone app to hail a cab in austin? (free if possible) #austin #sxsw #iphoneapp,Neutral
8765,just arrived and haven't seen a single person without an iphone. att better be ready! #sxsw,Positive
1357,hey #sxsw- ers rt @mention rt @mention last day to get the #lp austin iphone app for free {link} #travel,Neutral
1411,ideas? rt: @mention groups were challenged with coming up with an iphone app to solve their parenting/start-up issues #sxsw,Neutral
3842,#google circles &amp; crop circles: the anatomy of a #sxsw rumor -{link} by @mention,Neutral
5478,rt @mention apple to open temporary store for #sxsw at 6th and congress {link} #atx,Neutral
431,"attending designing ipad interfaces - new navigation schemas. with akqa's lynn teo. ballroom a. and yes, we are hiring. #sxsw",Neutral
7703,"false alarm: google circles not coming now, and probably not ever #sxsw {link}",Neutral
3356,download gowalla 3 for android. just in time for #sxsw huh? @mention foliot international hq {link},Neutral
798,"google to launch major new social network called circles, possibly today at #sxsw {link}",Neutral
5546,"rt @mention before it even begins, #apple wins #sxsw {link} by @mention",Positive
7438,folks at powerpad gave me free dual 1850 contraption 2 charge my iphone. which was fortuitous as my phone was nearly dead. #sxsw #ignitesxsw,Neutral
1890,already had my first google circle search result. {link} cc @mention @mention #sxsw,Neutral
4533,does anyone else at #sxsw know where #google is showing off circles today?,Neutral
7306,setting up my ipad2 - very swift and upbeat service this morning at the #sxsw apple pop-up store.,Neutral
5648,rt @mention coyneûªs very own @mention and @mention are #sxsw. hereûªs how to keep up with them while they're on the road {link},Neutral
2497,the most dangerous ipad in my life.. {link} jaqueline bojan #sxsw,Neutral
497,"get #sxsw film red carpet coverage from @mention cw austin star mandy dugan on grouped{in}, get the app {link}",Neutral
4624,still using the original first-generation iphone. wondering if this will get me kicked out of #sxsw,Neutral
1295,"sweet tea vodka out of a glowstick cup doesn't scream &quot;google&quot; to me, but it is baller.  #sxsw",Positive
7158,looking forward to delicious t-mobile 4g here in austin while iphone users struggle to do anything.  #sxsw,Neutral
4689,that's funny. think i see you everywhere rt @mention look for me at sxsw. i'm the bearded guy in plaid on an iphone.  #sxsw  #nfusion,Neutral
3421,"bing/icanhas is on fire. still going to keep searching with google, though. #sxsw #thanksforthebrandedshades",Neutral
8812,"hey, #sxsw attendees. summon your own town car when party hopping with an iphone and @mention nothing short of magic. {link}",Neutral
4728,mayer opens it up to questions. brave girl. more &quot;google should...&quot; than actual ?s. at least she's accessible. #sxsw,Neutral
7152,"#tech before it even begins, apple wins #sxsw {link}",Positive
5323,"rt @mention #sxsw why google, apple, ea games, zynga, facebook, microsoft and intuit went gaga for the go game: {link}",Neutral
7758,@mention rt @mention platform for concertgoers launches android app in time for sxsw - {link} #sxsw,Neutral
4804,if your into iphone photography check out this @mention printer at #sxsw #instaprint {link},Neutral
2049,"at sxsw, apple schools the marketing experts {link} #sxsw #essdub",Positive
5264,rt @mention #sxsw @mention talk - demo'ing google places w/ hotpot! integrated rating/recommendation system for android/iphone - cool stuff!!!,Positive
2597,"temp store #sxsw  @mention apple store, sxsw {link}",Neutral
5695,rt @mention egyptian content flood. &quot;google had to put up two more servers after web came back up.&quot; #sxsw #sxswsa,Neutral
2345,@mention check it. rt @mention #sxsw free app festival explorer: find the bands you want to see from your music tastes {link},Neutral
7935,#sxsw news: apple is getting into the music business? new device called an &quot;ipod&quot;. like a compact disc player without the disk.,Neutral
3434,"wow, so the #apple popup store in downtown #austin is real. let's do this #sxsw!",Positive
5997,rt @mention hey #sxsw #sxswi folks. if you want to learn about security come over to #bsidesaustin {link},Neutral
537,trying to get into the #google 80's retro party at maggie mae's. line is huge. hope it is worth the wait #sxsw #sxsw2011,Neutral
4719,i wanna know too rt @mention one of our producers is going to #sxsw. what (hopefully free) #iphone apps should she dl?,Neutral
1936,i just realized my iphone's gonna go nuts with foursquare and gowalla updates. #sxsw,Neutral
6063,rt @mention i think #google lost their way by caring too much about their business (instead of their users) tim o'reilly #sxsw #pnid,Negative
7547,one of our producers is going to #sxsw. what (hopefully free) iphone apps should she dl?,Neutral
2808,"@mention echofon for iphone &amp; mac now both have ûïmuteû functions, where you can block #sxsw &amp; #sxswi. iûªm about to do it. canûªt wait.",Neutral
2102,good cnn article on why #sxsw is important to social web innovators. {link} this is why i'm bringing griddler ipad app there.,Positive
8307,i have yet to walk into a conference room where it doesn't look like an apple ad. you'd think there was nothing else. #sxsw,Negative
543,"#at&amp;t giving away amazing prizes..iphone, android, kindle, tablets...amazing. happening now at the sheraton.#sxsw.",Positive
5122,rt @mention @mention enchantment: get a trustworthiness of #zappos likeability of #virgin and a product of #apple @mention #sxsw,Neutral
313,ûï@mention are you stupid? find it out at the #sxsw on your mac {link} for a special price! #games #macû,Neutral
2912,normal scene at #sxsw - an ipad in the lap and an iphone in the hand.  {link},Positive
3468,kara swisher: apple is the most stylish fascist company in america #sxsw,Negative
7125,waiting for an ipad 2 - #sxsw day #1 {link},Positive
1126,need: app that alerts me of more #ipads in palo alto.  i'm convinced that #apple shipped the majority of them to the pop-up store at #sxsw,Neutral
6617,rt @mention rt @mention walking into the pop-up apple store is like walking into a future where the ipad is the only type of computer. #sxsw,Neutral
2251,apple grabbed the tablet mindshare at #sxsw but rim owns one of the most popular events. #foodspotting   {link} ~@mention,Neutral
6816,rt @mention traveling to #sxsw with your ipad 1 is so 3/10/2011,Neutral
3375,meet the guy who bought the first ipad 2 at the #sxsw apple pop-up store {link},Neutral
2982,watch someone 'hack' times square tv screens with an iphone (via @mention {link} #sxsw #tech #amazing #winning,Positive
3906,gotta admit this apple pop-up shop thing at #sxsw is pretty brilliant. so someone at aapl knows what they're doing,Positive
4582,buying 2 new ipad's with @mention #geekdate #apple #sxsw #ipad2,Neutral
214,picked up a mophie battery case 4 my iphone in prep for #sxsw. not lugging around a laptop &amp; only using my phone was a huge win last year.,Neutral
8949,at the #sxsw #apple store in #atx  {link},Neutral
5368,standing on a long line surrounded by unemployed techies from brooklyn!  am i at #sxsw or at the apple store on 5th ave waiting for ipad?!,Neutral
9009,very happy that discovr has been named as one of the top ten must-have apps for ipad 2 :) i just have to fight my way thru the queue! #sxsw,Neutral
8837,i just saw someone filming the #sxsw trade show floor w a teeny hand held steady cam for his iphone. #jealous,Neutral
1508,the world's largest ipad. #sxsw {link},Neutral
4826,talking to a 15 year old iphone developer genius who came to sxsw with his proud dad. #sxsw @mention bd riley's irish pub {link},Positive
4451,"podcast on social business summit 2011 austin {link} @mention @mention #sxsw , listened to it on my new iphone ... delight !",Neutral
4217,guy gets logo tattoo for ipad {link} at #sxsw #austin,Neutral
8681,"google &quot;product gatekeeper&quot; marissa mayer on the location-based &quot;fast, fun and future&quot; {link} (ht @mention #sxsw",Positive
6881,rt @mention we interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles,Neutral
3665,just in time @mention wrote an @mention article about us dubbing filmaster &quot;foursquare for cinemaphiles&quot; {link}  #sxsw,Neutral
8595,don't distrub my circles - rt @mention we're not launching any products at #sxsw - dancing today {link},Neutral
6207,"rt @mention just got a shiny new #ipad2 at #sxsw ? discover new music with {link} (built in html5, not flash - looks great on ipad)",Positive
7982,gonna go see about rockin the google party like a boss. #sxsw,Neutral
6148,rt @mention ipad 2 sold out in all retail stores...except for #sxsw pop up store in austin? #igottagetit,Neutral
7264,anyone know if the #sxsw apple store sells macbook batteries? #sxswi,Neutral
7995,no ipad users getting 3g data. i'm going to download a 'world's smallest violin' app over the working 4g. #sxsw,Positive
6962,"rt @mention woman in lobby: &quot;there's a website called, like, stupid iphone speller, and it's ppl taking pics of funny autocorrected words.&quot; #sxsw",Neutral
8192,"xcitng: rt @mention #sxsw approaching &amp; so are our soft launch plans.#android demo running,flyers printed and t-shirts packed for #austin",Neutral
4741,i just lent marc ecko my apple remote! #beprepared #sxsw #fb,Neutral
6375,rt @mention no more stumbling around lost at #sxsw! stay in contact w/ your group w/ @mention #iphone application {link},Neutral
3942,the creative process illustrated.  check out the book {link} #sxsw,Neutral
8392,photo booth action at the @mention and google party! who doesn't love a good photo booth #sxsw  {link},Positive
5779,rt @mention giving added value to location based services needs to battle check-in fatigue #google #pnid #sxsw,Neutral
1848,at q&amp;a with google and bing on website rankings. fun. #sxsw,Neutral
2559,counting down the days to #sxsw plus strong canadian dollar means stock up on apple gear,Neutral
25,"rt @laurieshook: i'm looking forward to the #smcdallas pre #sxsw party wed., and hoping i'll win an #ipad resulting from my shameless promotion.  #chevysmc",Positive
3425,a trend that tomlinson is seeing is that age of ipad owners is higher than expected (says 55+ is their demo) #sxsw #in #newsapp,Neutral
202,"wonder if 4sqwill attempt to block gowalla cross-checkins, the way facebook blocked google's contacts connections.  #sxsw #lbswars",Neutral
5822,"rt @mention google focusing on bridging the digital/physical divide... maps, streetview, hotpot &amp; autonomous driving. #sxsw @mention",Neutral
2248,"in #sxsw ballroom d for @mention from @mention 
one seat reserved in the fourth row if anyone wants to join #htxsw",Neutral
8188,"what? | rt @mention google to launch major new social network called circles, possibly today {link} #sxsw",Neutral
8267,very smart of them. &quot;apple set to open popup shop in core of sxsw action&quot; - {link} #sxsw #apple,Positive
9010,apparently the #sxsw apple store line is only 15 minutes at the moment.,Neutral
5416,rt @mention apple autocorrect is so weird. ogilvy autocorrects to idiocy. #ogilvynotes #sxsw :),Neutral
5663,rt @mention design for ipad is like a design 101 class. will someone give a talk and assume that we didn't all ditch our previous experience #sxsw,Neutral
2806,update #recco! {link} which #sxsw panels/parties are def good times? follow friends who've been there b4 if you're a newbie.,Neutral
7387,#sxsw: apple doing 'i' business at key music event {link} (via @mention,Neutral
6533,rt @mention rt @mention going to #sxsw? find me &amp; @mention and you could win some tech prizes such as @mention  #ipad &amp; #iphone cases!,Neutral
291,&quot;the apple store at the mall on sunday is 10x as crowded as this. this line is fake. i just need a fucking dongle.&quot; genius let me in. #sxsw,Positive
5941,"rt @mention got good content, but no google/bing love? on seo, ranking #sxsw {link}",Positive
8057,"every person i see with a ipad looks crazy ,looks like they have a 80's cell phone in their hand  #sxsw",Positive
7050,{link} #google to launch major new social network called 'circles'! #social networking back to basics. #sxsw,Neutral
5342,"rt @mention ÷¼ no fear, no envy, no meanness, no lies, no hypocrisyû_÷_ {link} ã_ #edchat #musedchat #sxsw #sxswi #classical #newtwitter",Neutral
8547,@mention to have temp store at 6th &amp; congress during #sxsw now attendees have no excuse to not be walking around with an #ipad 2! #austin,Neutral
2633,what's the best site for registering/viewing unofficial #sxsw events? want to publicize this non-#sxswi #archives event {link},Neutral
6656,"rt @mention shoe on other foot. newspapers always chasing young readers. at #sxsw, young developers pack panel on ipad design for boomers. #yourmom",Neutral
1946,i was finally forced to google #sxsw. why can't people tweet with better #contextclues like on #jeopardy?,Positive
3457,"about to hear &quot;designing ipad interfaces - new navigation schemas&quot; at #sxsw.
{link} #uxdes",Neutral
126,the apple #ipad2  has taken #sxsw and #austin by storm.. {link}  @mention excited to a be a part #mobile,Positive
3262,"by my rough calculation, the beard to ipad ratio at sxsw is 1:1. #sxsw",Neutral
1865,fucking mac users..... {link} #sxsw cwebb ipad grant hill,Positive
1829,awww yeaaa new music from @mention just in time for #sxsw {link},Neutral
1007,i left my pocket guide at the hotel. i don't know how i'm going to cope. what does that say about the usability of ipad/iphone app? #sxsw,Neutral
6917,"rt @mention well hello, #sxsw! here's a free itunes sampler, to celebrate the festival this year: {link}",Neutral
6037,rt @mention how cool is this! #apple opening a temporary store for the #ipad2 launch and #sxsw {link} #sxswh,Positive
2892,@mention email me so i can dd you to google document.  i need english speaking twitter advocates - #sxsw worldwide event @mention,Neutral
7775,niceness rt @mention less than 2 hours until we announce the details on the ipad 2 giveaway! #sxsw #sxswi,Neutral
4238,"hey, you lucky dogs at #sxsw with ipads -- check out the holler gram app: {link}",Positive
7630,apple store line at #sxsw {link},Neutral
2357,#saveustechies panel at #sxsw getting off to a great start with a video on the surui carbon project by google {link},Neutral
5411,rt @mention apple &quot;pops up&quot; store for sxsw event {link} via @mention #sxsw,Neutral
8109,google testing a &quot;check-in&quot; thing-a-ma-jig in austin #sxsw,Neutral
1507,wow. that's dedication rt @mention well.. i'm first in line. 10.5 hours to go.  #ipad #apple #sxsw #sleepy,Positive
3502,at the iphone dev meetup #sxsw,Neutral
8830,"hey, #sxsw peeps: go hang out w/ burners now! {link} burn-b-q at pan-american park 5-8pm: {link} cc @mention",Neutral
2267,"could be big&gt;&gt;#google to launch major new #social network called #circles, possibly today - {link} #tech #sxsw",Neutral
1763,head to 605 for a chance to win rt @mention almost time to enter to win an ipad 2 at the #emc booth in the #sxsw exhibit hall! @mention,Neutral
6571,rt @mention rt @mention it's not a rumor: apple is opening up a temporary store in downtown austin for #sxsw + the #ipad2 launch {link},Neutral
847,"location, location location ! {link} via @mention from #google during #sxsw",Neutral
3096,android developers and friends: let's hang out 12:30p saturday at #sxsw: {link} rt for your fellow andro-nerds.,Neutral
6391,rt @mention now more than 200 lined up for #sxsw apple pop up store,Neutral
2743,the google tv to ipad app: the connected tv experience talk was super rad! #sxsw #sxsw11,Positive
7286,google showing preview of next-gen blogger interface at #sxsw  {link} #cnet,Neutral
5940,rt @mention got a craving? #sxsw minds created an app for that - foodspotting {link} #iphone #apps,Neutral
8589,after 5 straight days on my ipad at #sxsw it's such a welcome change to flip through a fashion mag #printisnotdead #digitalblasphemy,Positive
3961,@mention just started using the android app. totally killer service and i think you'll be huge at #sxsw! hope your servers are ready. ;),Positive
2800,itune released free #sxsw featured music! download them today {link},Neutral
2217,marissa mayer-taking phone location data from a ski hill and laying the elapsed movement of skiiers onto google maps. #sxsw,Neutral
7706,"97% of farmers own mobile phone, 43% of those own a smartphone. marketshare - bb - 33% 18%  android, 10% iphone. #mobilefarm #sxsw",Neutral
4073,"ipad 2 sold out, 70% went to new buyers [report] - {link} #sxsw #socialmedia #tech #ipad2 #media",Positive
1386,"new kicks, clif bars &amp; 3g ipad #sxsw {link}",Neutral
6286,"rt @mention man, google *should* launch circles at #sxsw. talk about striking while the iron is hot. | @mention @mention",Neutral
4715,did you know each year the sxsw conference showcases tons of new music? download it for free: {link} #sxsw #free #music #fb,Neutral
6173,rt @mention it's just crazy to look around sxsw and realize last year no one had an ipad. #sxsw,Neutral
7069,apple to open &quot;popup&quot; guerrilla store on 6th and congress for #sxsw in austin. wonder what they're selling? {link},Neutral
3274,just got given a free portable iphone charger. sweet! thx #powermat #sxsw,Positive
189,less than 2 hours until we announce the details on the ipad 2 giveaway! #sxsw #sxswi,Neutral
3338,rumor of google launching their new social network called #circles today at #sxswi #sxsw {link},Neutral
4366,google &amp; facebook have an official death policies. but vast majority of digi companies don't #digitaldeath #sxsw,Neutral
6174,rt @mention it's not a rumor: apple is opening up a temp store in austin for #sxsw {link} // via @mention cc: @mention,Neutral
7633,#papasangre producers new audio experience iphone awesomeness #nightjar looks (or rather sounds) amazing. #sxsw,Positive
7736,#sxsw goers wait for apple #ipad2 in #austin  {link} {link},Neutral
54,ûï@mention @mention #google will connect the digital &amp; physical worlds through mobile - {link} #sxswû @mention,Neutral
1116,just what sxsw needed. more lines! apple to open temporary store in downtown austin for #sxsw and the ipad 2 launch bit.ly/g03mzb,Neutral
826,"hootsuite launches new analytics, integrates with facebook, google analytics. looks good! #hootsuite #sxsw  {link} #hootstats",Neutral
6817,rt @mention tron has an amazing idea for their blue ray release. 2nd screen ipad app that syncs with the movie to follow additional content. #sxsw,Neutral
1060,too late? rt @mention #google to launch a #socialnetwork at #sxsw today? #socialmedia #fb,Neutral
4506,"gee, i wonder why so many of my android apps are updating... #sxsw",Neutral
6654,rt @mention shhhh... the promo code for the ipad 2 giveaway is sxsw2011 #sxsw web developers can be #winning too!... {link},Neutral
546,"the #sxsw go app no available for blackberry and windows 7 in addition to iphone, ipad, and android: {link}",Neutral
5737,rt @mention forward to delicious t-mobile 4g here in austin while iphone users struggle to do anything. #sxsw,Neutral
3803,best sessions i've seen so far at #sxsw have been this morning. music of ixd and designing ipad interfaces #winning,Neutral
5287,rt @mention #sxsw crowd swarms for #ipad2 launch {link} via @mention #sxsw2011 #apple,Neutral
5621,rt @mention clearly #wp7dev won the mobile smackdown v iphone and android at iron dev #sxsw. kudos @mention,Neutral
1390,"at midday, iphone at mid-battery. this outlet, blocked by an immobile booth, serves no purpose but to taunt me. #sxsw {link}",Neutral
4789,&quot;@mention new #ubersocial for #iphone now in the app store includes uberguide to #sxsw sponsored by #mashable {link},Neutral
2057,@mention apple to open a pop-up store downtown austin (6th &amp; congress) for #sxsw and the ipad 2 launch,Neutral
4763,nice! @mention #sxsw highlights thus far: made friends w/ istock ux developer :) #singularity blows my mind: oy! google owns it!,Neutral
921,"hootsuite news: hootsuite mobile for #sxsw ~ updates for iphone, blackberry &amp; android {link}",Neutral
5336,rt @mention ÷¼ go beyond borders! ÷_ {link} ã_ #edchat #musedchat #sxsw #sxswi #classical #newtwitter,Neutral
3415,your mom has an ipad - designing for boomers #yourmom #sxsw (@mention austin convention center w/ 779 others) {link},Neutral
6635,rt @mention rumor at #sxsw that google will launch a new social network called &quot;circles&quot;. {link} @mention,Neutral
7385,it was a plane full of gogglers! and it was google marketer who told a friend he liked community reading newspapers brings!  #sxsw,Positive
5833,rt @mention google is saving users 2 years of time with gps navigation using alternate routes w traffic #sxsw,Positive
3092,fast society is ready to party at sxsw (exclusive demo video) {link} #fastsociety #iphone #sms #sxsw,Neutral
782,"google to launch major new social network called circles, possibly today {link} #sxsw ~lb (via @mention",Neutral
2843,good to see @mention in line at the #sxsw popup apple store.,Neutral
